gotu	covered_length	total_length	coverage_ratio	strain
G000250635	3401	4400185	0.0007729220475957261	Saprospira grandis str. Lewin
G000567965	3399	2975051	0.001142501422664687	Listeria monocytogenes serotype 1/2a str. 01-1280
G001708975	3399	4503078	0.0007548170384790137	Candidatus Thiodiazotropha endoloripes isolate G_D
G000433355	3393	2894688	0.0011721470500447716	Alistipes sp. CAG:435 MGS435
G001405015	3392	3449564	0.000983312673717606	Clostridium disporicum 2789STDY5834856
G000317245	3391	7360256	0.00046071767068971516	Fischerella muscicola SAG 1427-1 = PCC 73103
G001873115	3391	2515961	0.001347795136729067	Desulfobacterales bacterium CG2_30_60_27 ASM187311v1
G001858125	3391	3594524	0.0009433794293764626	Cylindrospermopsis raciborskii MVCC14
G000998465	3389	687683	0.0049281427634535096	Parcubacteria group bacterium GW2011_GWC1_42_21 ASM99846v1
G000769915	3387	3800758	0.000891138030887523	Flavobacterium beibuense F44-8
G002021075	3386	2601104	0.0013017549471301417	Solemya velum gill symbiont isolate MD-SB27
G001672295	3382	3614588	0.0009356529706843491	Halodesulfovibrio spirochaetisodalis JC271
G900109685	3382	8387119	0.0004032373929593702	Chitinophaga rupis DSM 21039
G000171875	3380	3825707	0.00088349682816797	Flavobacteriales bacterium ALC-1 ASM17187v1
G000381785	3379	3799525	0.0008893216915272303	Amphritea japonica ATCC BAA-1530 JAMM 1866
G001049895	3378	2843796	0.001187848917432896	Rubeoparvulum massiliense mt6
G001313185	3376	2744707	0.0012300037854678114	Lactobacillus odoratitofui DSM 19909 = JCM 15043
G000687695	3375	2688503	0.0012553454468899607	Lachnospiraceae bacterium P6B14 ASM68769v1
G000422285	3373	4667344	0.0007226808223263595	Desulfatiglans anilini DSM 4660
G000979745	3371	4005945	0.0008414993216332227	Methanosarcina mazei 3.H.A.2.8
G000522465	3367	2201349	0.0015295166736396637	Arcobacter cibarius LMG 21996
G000006985	3365	2154946	0.001561524047470331	Chlorobium tepidum TLS
G000372185	3364	1138490	0.0029547909950899875	actinobacterium SCGC AAA278-O22 ASM37218v1
G000348925	3363	4759956	0.0007065191358911721	Cesiribacter andamanensis AMV16
G000648615	3362	3204201	0.0010492475347208244	Sporolactobacillus terrae DSM 11697
G000025905	3359	3750771	0.0008955492084160829	Coraliomargarita akajimensis DSM 45221
G001872865	3359	776045	0.0043283572473245754	Gallionellaceae bacterium CG1_02_60_948 ASM187286v1
G000380965	3354	5675308	0.0005909811414640403	Paenibacillus ginsengihumi DSM 21568
G900110415	3354	7185297	0.0004667865503680641	Mucilaginibacter sp. OK283 IMG-taxon 2684623006 annotated assembly
G000153605	3353	4033192	0.0008313514457035519	Paenibacillus larvae subsp. larvae BRL-230010
G900155965	3351	6790845	0.0004934584723992375	Mucilaginibacter lappiensis ATCC BAA-1855
G000478585	3349	2725706	0.0012286724980610528	Thiomicrospira sp. Kp2 ASM47858v1
G001791745	3347	1036605	0.0032288094307860757	Candidatus Uhrbacteria bacterium RIFOXYC2_FULL_47_19 ASM179174v1
G000423605	3347	4743148	0.0007056494969163939	Saccharospirillum impatiens DSM 12546
G001574695	3346	1855443	0.001803342921340079	Francisella tularensis NO-5/2011
G000996205	3343	760931	0.004393302415067858	Parcubacteria group bacterium GW2011_GWA1_40_21 ASM99620v1
G000483125	3342	1657369	0.0020164489621804197	Atopobium fossor DSM 15642
G900110995	3342	8066695	0.0004142960654890262	Chitinophaga sp. YR573 IMG-taxon 2690315653 annotated assembly
G000619985	3339	3552503	0.0009399006841092041	Prevotella sp. P6B4 ASM61998v1
G001593005	3335	4243716	0.0007858678573212722	Roseivirga ehrenbergii KMM 6017
G000431015	3334	2391969	0.0013938307728904513	Alistipes sp. CAG:514 MGS514
G000786575	3332	2304821	0.0014456654117608264	Alistipes inops 627
G001436115	3328	1929842	0.0017244935077586662	Lactobacillus brantae DSM 23927
G000153485	3327	4321832	0.0007698124313948344	Psychroflexus torquis ATCC 700755
G000348725	3326	2657893	0.0012513671543587345	Bdellovibrio exovorus JSS
G000154825	3325	2284703	0.0014553313931832716	Anaerofustis stercorihominis DSM 17244
G001464045	3320	3211443	0.0010338031844251945	Nitrosomonadales bacterium Ga0074132
G000374565	3318	4509444	0.0007357891571555163	Bacillus fordii DSM 16014 = CIP 108821 DSM 16014
G000746155	3318	2957066	0.0011220581481779575	Prevotella sp. FD3004 ASM74615v1
G001512825	3317	2067643	0.0016042421249703165	Clostridiales bacterium DTU010 ASM151282v1
G000353285	3315	7262454	0.00045645728014249726	Leptolyngbya boryana PCC 6306
G001434895	3310	2751938	0.0012027887256180916	Lactobacillus odoratitofui DSM 19909 = JCM 15043 DSM 19909
G000332155	3309	6894060	0.0004799784162017737	Kamptonema formosum PCC 6407
G000233695	3309	3974658	0.0008325244587081454	Desulfobacter postgatei 2ac9
G000974785	3309	5693518	0.000581187237837836	Flavihumibacter petaseus NBRC 106054
G001310615	3308	4050148	0.0008167602764145903	Thalassobacillus sp. C254 JCM 19033
G000014725	3307	2936195	0.0011262875932967667	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311
G000691225	3304	3412133	0.0009683092657877052	Nitrincola lacisaponensis 4CA
G001785035	3297	3084114	0.0010690266313112939	Candidatus Muproteobacteria bacterium RBG_16_60_9 ASM178503v1
G002021025	3297	2598937	0.001268595583502024	Solemya velum gill symbiont isolate MD-SB25
G001798655	3295	6510817	0.0005060808804793623	Deltaproteobacteria bacterium RIFOXYB12_FULL_58_9 ASM179865v1
G000024465	3294	2753527	0.001196283893348422	Candidatus Puniceispirillum marinum IMCC1322
G000425545	3293	3318653	0.0009922700565560786	Sporosarcina ureae DSM 2281
G000190095	3288	1978848	0.0016615727938679473	Methanobrevibacter smithii TS95C
G000190135	3288	1975004	0.0016648067548217624	Methanobrevibacter smithii TS96A
G001696705	3286	5233788	0.0006278435427648196	Brevibacillus laterosporus Uniss_18
G001625425	3284	1401011	0.002344021567282484	Bartonella bacilliformis USM-LMMB 06
G000211855	3278	3296168	0.0009944881450217344	Lacinutrix sp. 5H-3-7-4 ASM21185v3
G000421285	3277	5118755	0.0006401947348525179	Desulfotignum balticum DSM 7044
G001435995	3276	1479955	0.0022135808183356928	Lactobacillus ozensis DSM 23829 = JCM 17196 DSM 23829
G900102205	3275	3418751	0.0009579521878019195	Prevotella sp. khp1 KHP1
G000612225	3274	7650246	0.00042796009435513575	Paenibacillus ehimensis A2
G000422725	3273	4638566	0.0007056059997852784	Flavobacterium subsaxonicum WB 4.1-42 = DSM 21790
G001004665	3265	596207	0.005476285920829511	Candidatus Adlerbacteria bacterium GW2011_GWA1_54_10 ASM100466v1
G000341395	3262	4023512	0.000810734502593754	Desulfocapsa sulfexigens DSM 10523
G000337375	3260	3425042	0.0009518131456490169	Halorubrum lipolyticum DSM 21995
G000701965	3257	3352525	0.0009715065510324307	Prevotella sp. RM4 ASM70196v1
G000775595	3255	3532243	0.0009215107794112693	Pontibacillus halophilus JSM 076056 = DSM 19796 JSM 076056
G000994785	3255	774560	0.0042023858706878746	Parcubacteria group bacterium GW2011_GWF2_40_69 ASM99478v1
G001564995	3254	2965290	0.0010973631584094642	Listeria monocytogenes LM07-01377
G000166355	3249	2770676	0.001172638013250196	Caldicellulosiruptor hydrothermalis 108
G000243335	3249	4522760	0.0007183666610653672	Leptonema illini DSM 21528
G000429905	3249	6469960	0.0005021669376626749	Desulfatibacillum aliphaticivorans DSM 15576
G000725035	3243	1834661	0.001767629006121567	Oenococcus oeni OT25
G002021005	3243	2607569	0.0012436871277423532	Solemya velum gill symbiont isolate MD-SB16
G001698425	3239	5872787	0.0005515268985577035	Oscillatoriales cyanobacterium USR001 ASM169842v1
G000314005	3238	5323600	0.0006082350289277933	Spirulina subsalsa PCC 9445
G000378385	3237	7464058	0.0004336783020710718	Paenibacillus daejeonensis DSM 15491
G000392435	3237	1013781	0.0031929973041514882	Candidatus Saccharimonas aalborgensis ASM39243v1
G001873525	3234	895012	0.003613359373952528	Parcubacteria group bacterium CG2_30_48_51 ASM187352v1
G000949295	3231	4019867	0.000803757935274973	Acidithrix ferrooxidans Py-F3
G001624625	3228	1405613	0.0022965069332739523	Bartonella bacilliformis USM-LMMB 07
G000153225	3228	2763458	0.001168101704458689	Polaribacter irgensii 23-P
G000739555	3226	2955001	0.0010917085984065657	Halolamina rubra CBA1107
G000739915	3225	6432241	0.0005013804675539987	Paenibacillus chitinolyticus NBRC 15660
G001916305	3225	1893690	0.0017030242542337975	Coprococcus sp. CAG:131_42_139 ASM191630v1
G001298445	3221	7094556	0.00045401008886250245	Nostoc piscinale CENA21
G000996025	3221	637511	0.005052461839874136	Parcubacteria group bacterium GW2011_GWA2_40_14 ASM99602v1
G000430765	3221	5052265	0.0006375358378865717	Bacillus kribbensis DSM 17871
G000025325	3219	5440782	0.0005916428925106722	Haloterrigena turkmenica DSM 5511
G000585155	3216	2496885	0.001288004854048144	Arcobacter faecis AF1078
G000011465	3214	1657990	0.0019384917882496275	Prochlorococcus marinus subsp. pastoris str. CCMP1986 MED4
G000761095	3208	2423898	0.0013234880345625105	Caloranaerobacter azorensis H53214
G000021725	3207	1676444	0.0019129777075762746	Nautilia profundicola AmH
G000212735	3207	8771651	0.0003656096212674216	Haliscomenobacter hydrossis DSM 1100
G900103505	3205	3768606	0.0008504470883928965	Haloarchaeobius iranensis EB21,IBRC-M 10013,KCTC 4048
G001399675	3205	5044184	0.0006353852278188107	Alicyclobacillus ferrooxydans TC-34
G001280865	3202	3087076	0.0010372274605484283	Polaribacter dokdonensis DSW-5 DSW5v1
G001823945	3201	641781	0.004987682714196899	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_42_41 ASM182394v1
G000621325	3196	3718676	0.0008594456736752543	Thiothrix lacustris DSM 21227
G002020995	3194	2613709	0.0012220182124329832	Solemya velum gill symbiont isolate MD-SB13
G000621805	3194	2404446	0.0013283725232340422	Ruminococcus sp. FC2018 ASM62180v1
G000429705	3193	4023079	0.0007936707183726693	Bacillus aurantiacus DSM 18675
G000199675	3190	3532378	0.0009030743595390981	Anaerolinea thermophila UNI-1
G001777945	3190	2780121	0.001147432072201174	Candidatus Edwardsbacteria bacterium RIFOXYD12_FULL_50_11 ASM177794v1
G000381665	3189	5147360	0.0006195408908644431	Teredinibacter turnerae T8412
G001457415	3189	5263775	0.000605838965381309	Gorillibacterium sp. SN4 Gorillibacterium timonense
G000702005	3189	2867049	0.0011122935115514246	Selenomonas sp. ND2010 ASM70200v1
G000829465	3188	4344717	0.0007337647078049042	Cohnella kolymensis VKM B-2846
G001420645	3187	3967762	0.0008032235804466094	Bacillus plakortidis DSM 19153
G002021035	3185	2408107	0.0013226156478927224	Solemya velum gill symbiont isolate MD-SB24
G001548055	3185	2698323	0.0011803627660587706	Sulfurospirillum cavolei UCH003
G000331715	3179	1719192	0.0018491244724265817	Lawsonia intracellularis N343
G000375465	3177	2857749	0.0011117141498431108	Balneola vulgaris DSM 17893
G000315015	3177	5055761	0.0006283920462221217	Paraglaciecola mesophila KMM 241
G000702825	3176	3613673	0.0008788841713126783	Prevotella sp. P6B1 ASM70282v1
G900111395	3173	3550975	0.0008935574032484036	Thorsellia anophelis DSM 18579
G000212415	3169	3055580	0.0010371189757754666	Treponema brennaborense DSM 12168
G001435095	3168	2749197	0.0011523364822528179	Lactobacillus spicheri DSM 15429
G001603075	3168	5652140	0.0005604956706663317	Phycisphaerales bacterium Planc_01 ASM160307v1
G000341545	3168	3077713	0.0010293357437811779	Nitrospina gracilis 3/211
G900119185	3167	5026272	0.0006300892589975234	Sinomicrobium oceani CGMCC 1.12145
G001968815	3162	6003883	0.00052665916374453	Motiliproteus sp. MSK22-1 ASM196881v1
G000521485	3161	3651580	0.0008656526763757058	Gracilibacillus boraciitolerans JCM 21714
G001705515	3161	5478589	0.0005769733776342777	Mucilaginibacter sp. PPCGB 2223 ASM170551v1
G000994675	3161	760742	0.004155153784068712	Parcubacteria group bacterium GW2011_GWA2_40_37 ASM99467v1
G900115425	3159	2344887	0.0013471864529079653	Acidaminococcus fermentans pGA-4
G000092405	3159	2405559	0.0013132082813183963	Syntrophothermus lipocalidus DSM 12680
G001603225	3157	1927734	0.0016376740774401448	Methanosarcinales archaeon Methan_04 ASM160322v1
G001898505	3156	7898456	0.0003995717644056003	Sphingobacteriales bacterium 50-39 ASM189850v1
G001795855	3156	767938	0.004109706773203045	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_12_FULL_43_11b ASM179585v1
G000190435	3155	3316466	0.0009513138382844871	Sphaerochaeta globosa str. Buddy
G000455265	3154	5584690	0.000564758294551712	Paenibacillus antibioticophila GD11
G000614975	3150	4424648	0.0007119210386905354	Shewanella marina JCM 15074
G900107335	3149	3317747	0.0009491380747236001	Nitrosomonas sp. Nm58 IMG-taxon 2675903036 annotated assembly
G001462305	3147	3255637	0.000966631107829282	Fibrobacteria bacterium AD80 ASM146230v1
G001724695	3147	3748489	0.000839538277956798	Sphingobacteriales bacterium SCN 48-20 ASM172469v1
G000152145	3144	4373075	0.000718944907187734	Oscillochloris trichoides DG-6
G000615945	3144	4534596	0.0006933362972136878	Bacillus mannanilyticus JCM 10596
G001005315	3139	5356465	0.0005860208178341499	Kordia jejudonensis SSK3-3
G000934745	3135	4634603	0.000676433342834327	Desulfonatronum thioautotrophicum ASO4-1
G900103125	3131	7160842	0.0004372390844540349	Mucilaginibacter sp. OK268 IMG-taxon 2690315638 annotated assembly
G001802045	3129	2645735	0.0011826581271366936	Gemmatimonadetes bacterium RBG_16_66_8 ASM180204v1
G001510075	3129	1772183	0.001765619013386315	Alphaproteobacteria bacterium casp-alpha2 ASM151007v1
G001514495	3129	7329063	0.00042693042753214153	Paenibacillus pabuli NBRC 13638
G000143085	3126	3373286	0.0009266928448996023	Nitrosococcus watsonii C-113
G000479045	3125	3068248	0.001018496549170732	Cetobacterium somerae ATCC BAA-474
G000023445	3124	4289847	0.0007282311000835228	Desulfovibrio salexigens DSM 2638
G000431195	3122	3485124	0.0008958074375545891	Prevotella sp. CAG:255 MGS255
G000337355	3121	3619738	0.0008622170996906406	Halorubrum kocurii JCM 14978
G000828715	3120	3811479	0.0008185798741118605	Winogradskyella sp. PG-2 ASM82871v1
G001603905	3117	3234207	0.000963760204588018	Fibrobacterales bacterium Fibro_02 ASM160390v1
G000219175	3115	538294	0.005786800521648022	Candidatus Moranella endobia PCIT
G000011565	3109	2414465	0.0012876558575088063	Candidatus Protochlamydia amoebophila UWE25
G000384395	3107	4241730	0.0007324841515136513	Geopsychrobacter electrodiphilus DSM 16401
G000742835	3106	2485110	0.0012498440712885948	Candidatus Paracaedibacter acanthamoebae isolate PRA3
G001582555	3105	3427391	0.0009059369065274432	Legionella pneumophila TL-12
G000022045	3103	5786110	0.0005362843084559402	Cyanothece sp. PCC 7425 ASM2204v1
G000775775	3101	2795381	0.001109329998307923	bacterium endosymbiont of Mortierella elongata FMR23-6 ac_endosymbM.elongata_FMR23-6_01
G000744555	3099	5358002	0.0005783872421100254	Zobellia uliginosa MAR_2009_138
G000764205	3099	4582559	0.0006762597055487993	Thalassotalea sp. ND16A ASM76420v1
G001798415	3098	2637408	0.001174638129557505	Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_53_8 ASM179841v1
G001904655	3096	5009995	0.0006179646885875135	Chroogloeocystis siderophila 5.2 s.c.1
G900096935	3095	1589448	0.0019472168954253301	Leuconostocaceae bacterium R-53105 IMG-taxon 2615840612 annotated assembly
G900116485	3092	2821632	0.0010958197241879876	Selenomonas ruminantium GACV-9
G001707835	3090	5750243	0.0005373685946837377	Planctopirus sp. JC280 ASM170783v1
G000300115	3088	9975142	0.0003095695279325347	Tolypothrix sp. PCC 7601 UTEX B 481
G000378885	3085	1286658	0.0023976845439891564	actinobacterium SCGC AAA044-N04 ASM37888v1
G001305575	3084	4265296	0.0007230447781349759	Beggiatoa leptomitiformis D-402
G000310245	3081	2360313	0.0013053353517097097	Candidatus Sulfuricurvum sp. RIFRC-1 ASM31024v1
G001825235	3080	672473	0.004580109535996241	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_38_10.5 ASM182523v1
G001467505	3080	3737655	0.0008240460930717255	Legionella birminghamensis CDC#1407-AL-14
G001825405	3078	628166	0.0048999786680590796	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_12_FULL_39_45 ASM182540v1
G000828815	3077	708439	0.004343352074067068	Candidatus Tachikawaea gelatinosa UwTKB
G001904715	3077	9049214	0.0003400295318466333	Nostoc calcicola FACHB-389
G001439535	3074	2980252	0.0010314564003312471	Opitutaceae bacterium BACL24 MAG-120322-bin51 ASM143953v1
G001047135	3073	1685122	0.0018236068367750227	Fructobacillus tropaeoli F214-1
G000337695	3073	4496185	0.0006834683181408238	Natronococcus jeotgali DSM 18795
G000935065	3071	3247305	0.0009457072865037316	Arcobacter anaerophilus IR-1
G000023785	3070	3540114	0.0008672037115188946	Hirschia baltica ATCC 49814
G001029935	3069	3091145	0.0009928359879591542	Piscirickettsia salmonis FIUCHILE-89L01
G000025625	3067	4443643	0.0006901994602176637	Natrialba magadii ATCC 43099
G000380225	3066	5632035	0.0005443858214659533	filamentous cyanobacterium ESFC-1 ASM38022v1
G900110085	3065	3567607	0.0008591192920072194	Prevotella sp. ne3005 NE3005
G000012485	3064	2364842	0.0012956468127680411	Chlorobium luteolum DSM 273
G001574655	3063	1866054	0.0016414315984424888	Francisella tularensis NO-17/2011
G001749745	3061	5248051	0.0005832641489192845	Candidatus Marispirochaeta associata JC231
G000706625	3059	1747106	0.0017508954808695065	Bartonella koehlerae C-29
G000739575	3056	3852219	0.0007933089993066334	Halobellus rufus CBA1103
G000510805	3055	2459805	0.001241968367411238	Ignatzschineria larvae DSM 13226
G900100635	3052	3479601	0.0008771120596873033	Prevotella sp. BP1-148 IMG-taxon 2623620508 annotated assembly
G001574475	3051	1851923	0.0016474767039450344	Francisella tularensis NO-3/2011
G001438605	3051	2527476	0.0012071331241127513	SAR92 bacterium BACL16 MAG-120619-bin48 ASM143860v1
G001001285	3049	755799	0.004034141352396603	Parcubacteria group bacterium GW2011_GWC1_45_13 ASM100128v1
G001263415	3049	3178727	0.0009591890086817774	Thermincola ferriacetica Z-0001
G001567505	3049	2971784	0.0010259830458741281	Acidobacteria bacterium OLB17 ASM156750v1
G001437845	3048	1101056	0.0027682515694024646	Actinobacteria bacterium BACL2 MAG-120802-bin41 ASM143784v1
G900100295	3048	3155619	0.000965896073005011	Salimicrobium halophilum DSM 4771
G000955745	3048	2488483	0.00122484260491231	Caldicellulosiruptor sp. Rt8.B8 ASM95574v1
G000300195	3048	4308385	0.0007074576668519643	Clostridium tunisiense TJ
G001822455	3044	770112	0.0039526718191639654	Candidatus Sungbacteria bacterium RIFCSPLOWO2_02_FULL_54_10 ASM182245v1
G000153745	3041	2296803	0.001324014292910624	Rhodobacterales bacterium HTCC2255 ASM15374v1
